"","j...1","j...2","sound","image1","image2","corrAns","main_trials_1.thisTrialN","main_trials_1.thisN","main_trials_1.thisIndex","image_4.started","image_5.started","sound_2.started","key_resp_4.started","key_resp_4.keys","key_resp_4.rt","participant","gender","age","date","expName","psychopyVersion","frameRate","rep"
"902",1,1,"sound/pal_shape_step3.wav","image1/pal_foot.png","image2/pal_shade.png",1,1,1,27,251.6459511,251.6459511,251.9874812,251.9872699,"d",6.584997583,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"903",1,1,"sound/pam_H_filler.wav","image1/pam_H_filler.png","image2/pan_filler.png",1,2,2,32,258.7572552,258.7572552,259.1038426,259.1042329,"d",3.034920458,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"904",1,1,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",1,3,3,70,262.3075979,262.3075979,262.6541164,262.6540715,"d",6.89259975,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"905",1,1,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",2,4,4,60,269.6998657,269.6998657,270.0540287,270.0541852,"d",2.778425958,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"906",1,1,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",1,5,5,64,272.9982132,272.9982132,273.3375185,273.337689,"d",7.747624833,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"907",1,1,"sound/kan_peak_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,6,6,0,281.2777414,281.2777414,281.5874952,281.5873592,"k",3.674524042,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"908",1,1,"sound/kan_LH_filler.wav","image1/kan_LH_filler.png","image2/nan_filler.png",1,7,7,37,285.4481616,285.4481616,285.7874015,285.7876142,"d",3.265017374,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"909",1,1,"sound/pam_shape_step2.wav","image1/pam_night.png","image2/pam_chestnut.png",1,8,8,21,289.22425,289.22425,289.5541833,289.5542837,"d",6.852052416,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"910",1,1,"sound/nam_filler.wav","image1/nam_filler.png","image2/tam_filler.png",1,9,9,45,296.5900799,296.5900799,296.9372421,296.9370698,"d",3.272267499,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"911",1,1,"sound/pam_H_filler.wav","image1/pam_H_filler.png","image2/nam_filler.png",1,10,10,38,300.3761427,300.3761427,300.7376352,300.7377464,"d",2.880412458,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"912",1,1,"sound/kan_shape_step4.wav","image1/kan_taste.png","image2/kan_liver.png",1,11,11,18,303.809599,303.809599,304.1374693,304.1375979,"d",3.386508667,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"913",1,1,"sound/pal_shape_step1.wav","image1/pal_foot.png","image2/pal_shade.png",1,12,12,25,307.6933892,307.6933892,308.053942,308.0542486,"k",4.22673725,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"914",1,1,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/pang_filler.png",1,13,13,35,312.4375505,312.4375505,312.7874528,312.7875292,"k",3.208413458,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"915",1,1,"sound/pan_filler.wav","image1/pan_filler.png","image2/pal_LH_filler.png",2,14,14,51,316.1651807,316.1651807,316.504433,316.5044466,"d",2.868390667,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"916",1,1,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,15,15,72,319.5496102,319.5496102,319.9042208,319.9044408,"d",3.129310833,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"917",1,1,"sound/pal_H_filler.wav","image1/pal_H_filler.png","image2/khal_filler.png",1,16,16,40,323.1863601,323.1863601,323.5377634,323.5376952,"d",3.003941583,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"918",1,1,"sound/pam_shape_step3.wav","image1/pam_night.png","image2/pam_chestnut.png",1,17,17,22,326.7232407,326.7232407,327.054343,327.0543575,"d",7.029623167,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"919",1,1,"sound/pan_filler.wav","image1/pan_filler.png","image2/pam_LH_filler.png",2,18,18,49,334.2557952,334.2557952,334.6045592,334.604688,"d",2.879285291,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"920",1,1,"sound/tan_filler.wav","image1/tan_filler.png","image2/kan_LH_filler.png",2,19,19,53,337.6643032,337.6643032,338.0045121,338.0045143,"d",3.011459166,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"921",1,1,"sound/pam_LH_filler.wav","image1/pam_LH_filler.png","image2/pang_filler.png",1,20,20,33,341.1800938,341.1800938,341.5212562,341.5209776,"d",3.101773958,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"922",1,1,"sound/pal_peak_step2.wav","image1/pal_foot.png","image2/pal_shade.png",1,21,21,11,344.7951392,344.7951392,345.1545175,345.1547938,"d",3.792669958,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"923",1,1,"sound/kan_peak_step3.wav","image1/kan_taste.png","image2/kan_liver.png",1,22,22,2,349.1398316,349.1398316,349.4713655,349.4713736,"d",3.000042042,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"924",1,1,"sound/pal_H_filler.wav","image1/pal_H_filler.png","image2/pan_filler.png",1,23,23,34,352.6306069,352.6306069,352.9712484,352.9715672,"d",2.868790041,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"925",1,1,"sound/kan_H_filler.wav","image1/kan_H_filler.png","image2/tan_filler.png",1,24,24,36,356.0454201,356.0454201,356.3702622,356.3708598,"d",2.635455291,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"926",1,1,"sound/pal_shape_step2.wav","image1/pal_foot.png","image2/pal_shade.png",1,25,25,26,359.1762523,359.1762523,359.5212792,359.5212568,"k",3.7774685,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"927",1,1,"sound/tam_filler.wav","image1/tam_filler.png","image2/pam_H_filler.png",2,26,26,56,363.4741167,363.4741167,363.8213754,363.8211987,"d",2.965480291,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"928",1,1,"sound/pang_filler.wav","image1/pang_filler.png","image2/pam_H_filler.png",2,27,27,50,366.933649,366.933649,367.2878901,367.2879535,"d",3.872559708,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"929",1,1,"sound/pam_LH_filler.wav","image1/pam_LH_filler.png","image2/tam_filler.png",1,28,28,39,371.3486321,371.3486321,371.6711773,371.671265,"d",3.409112791,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"930",1,1,"sound/pang_filler.wav","image1/pang_filler.png","image2/pan_filler.png",1,29,29,43,375.2401117,375.2401117,375.5879919,375.5880527,"d",3.200145542,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"931",1,1,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,30,30,61,378.9846757,378.9846757,379.3211349,379.3213727,"d",5.094687875,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"932",1,1,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,31,31,73,384.6014363,384.6014363,384.9380344,384.9381454,"d",2.728861542,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"933",1,1,"sound/pal_peak_step5.wav","image1/pal_foot.png","image2/pal_shade.png",1,32,32,14,387.8274367,387.8274367,388.1714909,388.1715048,"k",3.784516499,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"934",1,1,"sound/pam_shape_step4.wav","image1/pam_night.png","image2/pam_chestnut.png",1,33,33,23,392.140554,392.140554,392.4880838,392.4881085,"d",2.926964833,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"935",1,1,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/tal_filler.png",1,34,34,41,395.6102523,395.6102523,395.9379951,395.938143,"d",3.157737542,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"936",1,1,"sound/kan_LH_filler.wav","image1/kan_LH_filler.png","image2/kang_filler.png",1,35,35,31,399.2805185,399.2805185,399.621025,399.6211822,"d",3.141711374,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"937",1,1,"sound/pam_peak_step2.wav","image1/pam_night.png","image2/pam_chestnut.png",1,36,36,6,402.9394007,402.9394007,403.2876706,403.2878305,"k",7.320114916,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"938",1,1,"sound/kang_filler.wav","image1/kang_filler.png","image2/kam_filler.png",1,37,37,42,410.7919784,410.7919784,411.1382855,411.1383862,"d",3.922268958,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"939",1,1,"sound/pal_peak_step3.wav","image1/pal_foot.png","image2/pal_shade.png",1,38,38,12,415.2286836,415.2286836,415.5714711,415.5714345,"k",4.874852833,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"940",1,1,"sound/kan_peak_step4.wav","image1/kan_taste.png","image2/kan_liver.png",1,39,39,3,420.6410093,420.6410093,420.9545472,420.95444,"k",4.308246583,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"941",1,1,"sound/tal_filler.wav","image1/tal_filler.png","image2/khal_filler.png",1,40,40,46,425.4614617,425.4614617,425.7874959,425.7879473,"d",3.124706291,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"942",1,1,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,41,41,67,429.0795799,429.0795799,429.4381243,429.438279,"d",2.4613015,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"943",1,1,"sound/pal_shape_step5.wav","image1/pal_foot.png","image2/pal_shade.png",1,42,42,29,432.0627628,432.0627628,432.4214796,432.4217113,"d",2.823772958,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"944",1,1,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,43,43,68,435.4465351,435.4465351,435.7709733,435.771743,"d",2.316538999,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"945",1,1,"sound/nan_filler.wav","image1/nan_filler.png","image2/kan_H_filler.png",2,44,44,54,438.2819072,438.2819072,438.6044153,438.605013,"d",2.817200458,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"946",1,1,"sound/pal_peak_step1.wav","image1/pal_foot.png","image2/pal_shade.png",1,45,45,10,441.596925,441.596925,441.9550982,441.9548914,"k",4.628602083,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"947",1,1,"sound/kan_shape_step3.wav","image1/kan_taste.png","image2/kan_liver.png",1,46,46,17,446.7754364,446.7754364,447.0883722,447.0878953,"d",3.718639625,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"948",1,1,"sound/pang_filler.wav","image1/pang_filler.png","image2/pal_H_filler.png",2,47,47,52,450.9692181,450.9692181,451.321782,451.3217534,"d",2.647638916,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"949",1,1,"sound/tal_filler.wav","image1/tal_filler.png","image2/pal_LH_filler.png",1,48,48,74,454.1604132,454.1604132,454.4883913,454.4882872,"d",3.029022667,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"950",1,1,"sound/kan_peak_step5.wav","image1/kan_taste.png","image2/kan_liver.png",1,49,49,4,457.7107377,457.7107377,458.0378435,458.0384305,"k",3.421873749,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"951",1,1,"sound/pal_peak_step4.wav","image1/pal_foot.png","image2/pal_shade.png",1,50,50,13,461.6244069,461.6244069,461.9716189,461.9717457,"k",6.150135291,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"952",1,1,"sound/nam_filler.wav","image1/nam_filler.png","image2/pam_LH_filler.png",2,51,51,55,468.3024093,468.3024093,468.6551288,468.6551395,"d",2.758829375,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"953",1,1,"sound/pam_peak_step1.wav","image1/pam_night.png","image2/pam_chestnut.png",1,52,52,5,471.5860099,471.5860099,471.9217493,471.9220145,"k",3.09680975,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"954",1,1,"sound/pam_peak_step4.wav","image1/pam_night.png","image2/pam_chestnut.png",1,53,53,8,475.1800777,475.1800777,475.5218795,475.5218714,"k",2.671851292,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"955",1,1,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",1,54,54,69,478.3765246,478.3765246,478.7050372,478.7051289,"d",3.531475958,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"956",1,1,"sound/pam_peak_step5.wav","image1/pam_night.png","image2/pam_chestnut.png",1,55,55,9,482.4056452,482.4056452,482.755265,482.7551246,"k",3.238433875,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"957",1,1,"sound/pal_shape_step4.wav","image1/pal_foot.png","image2/pal_shade.png",1,56,56,28,486.1617462,486.1617462,486.5048875,486.5053391,"d",3.046071208,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"958",1,1,"sound/tal_filler.wav","image1/tal_filler.png","image2/pal_H_filler.png",2,57,57,58,489.75023,489.75023,490.0713481,490.0719613,"d",2.859371333,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"959",1,1,"sound/pam_shape_step5.wav","image1/pam_night.png","image2/pam_chestnut.png",1,58,58,24,493.105758,493.105758,493.4551244,493.4550502,"d",3.135153499,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"960",1,1,"sound/pam_peak_step3.wav","image1/pam_night.png","image2/pam_chestnut.png",1,59,59,7,496.7636405,496.7636405,497.1219046,497.121909,"k",2.986165874,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"961",1,1,"sound/kam_filler.wav","image1/kam_filler.png","image2/kan_LH_filler.png",2,60,60,47,500.2830789,500.2830789,500.6385926,500.6388104,"d",3.182230458,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"962",1,1,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,61,61,71,504.0076897,504.0076897,504.3382082,504.3382048,"d",12.88910875,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"963",1,1,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",2,62,62,59,517.3973285,517.3973285,517.7553535,517.7553322,"d",5.639115208,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"964",1,1,"sound/pam_shape_step1.wav","image1/pam_night.png","image2/pam_chestnut.png",1,63,63,20,523.5723536,523.5723536,523.9214475,523.9220516,"k",8.795068125,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"965",1,1,"sound/kan_H_filler.wav","image1/kan_H_filler.png","image2/kam_filler.png",1,64,64,30,532.9011334,532.9011334,533.2386226,533.2388912,"d",4.367351416,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"966",1,1,"sound/kan_shape_step2.wav","image1/kan_taste.png","image2/kan_liver.png",1,65,65,16,537.8088574,537.8088574,538.1381852,538.1378883,"d",2.891183624,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"967",1,1,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,66,66,66,541.2313726,541.2313726,541.5548242,541.555373,"k",6.651502666,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"968",1,1,"sound/khal_filler.wav","image1/khal_filler.png","image2/pal_LH_filler.png",2,67,67,57,548.3707545,548.3707545,548.7219762,548.721979,"d",2.390864916,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"969",1,1,"sound/kang_filler.wav","image1/kang_filler.png","image2/kan_H_filler.png",2,68,68,48,551.3164162,551.3164162,551.637798,551.6380638,"d",3.079739333,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"970",1,1,"sound/kan_shape_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,69,69,15,554.9068445,554.9068445,555.2381656,555.2386788,"d",3.682864208,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"971",1,1,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,70,70,63,559.1103791,559.1103791,559.4220579,559.422248,"d",2.829309292,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"972",1,1,"sound/nan_filler.wav","image1/nan_filler.png","image2/tan_filler.png",1,71,71,44,562.4380115,562.4380115,562.7720632,562.7720805,"d",3.303407333,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"973",1,1,"sound/kan_shape_step5.wav","image1/kan_taste.png","image2/kan_liver.png",1,72,72,19,566.2766949,566.2766949,566.6046265,566.6047231,"d",5.269484875,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"974",1,1,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",1,73,73,65,572.0489997,572.0489997,572.4055723,572.4055059,"d",3.709834667,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"975",1,1,"sound/kan_peak_step2.wav","image1/kan_taste.png","image2/kan_liver.png",1,74,74,1,576.3116254,576.3116254,576.6383847,576.6388142,"k",3.000444541,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",1
"976",2,2,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,0,0,62,609.8477105,609.8477105,610.1565768,610.1591362,"d",2.64872225,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"977",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kan_LH_filler.png",2,1,1,47,612.980938,612.980938,613.3224883,613.3225391,"d",3.413652708,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"978",2,2,"sound/kan_peak_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,2,2,0,616.9284615,616.9284615,617.2549872,617.2558624,"k",3.400126625,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"979",2,2,"sound/kan_H_filler.wav","image1/kan_H_filler.png","image2/kam_filler.png",1,3,3,30,620.8489399,620.8489399,621.1888542,621.1890129,"d",2.772012875,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"980",2,2,"sound/kan_shape_step5.wav","image1/kan_taste.png","image2/kan_liver.png",1,4,4,19,624.1585285,624.1585285,624.4882075,624.4890985,"d",2.937829125,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"981",2,2,"sound/pam_shape_step2.wav","image1/pam_night.png","image2/pam_chestnut.png",1,5,5,21,627.6092745,627.6092745,627.9548529,627.9557772,"k",2.850974417,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"982",2,2,"sound/pang_filler.wav","image1/pang_filler.png","image2/pan_filler.png",1,6,6,43,630.9825605,630.9825605,631.3392376,631.339197,"d",3.260547208,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"983",2,2,"sound/kan_shape_step4.wav","image1/kan_taste.png","image2/kan_liver.png",1,7,7,18,634.7933202,634.7933202,635.1220204,635.122697,"d",3.099821292,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"984",2,2,"sound/kan_peak_step2.wav","image1/kan_taste.png","image2/kan_liver.png",1,8,8,1,638.4014085,638.4014085,638.7390913,638.7392422,"k",2.830167583,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"985",2,2,"sound/pan_filler.wav","image1/pan_filler.png","image2/pam_LH_filler.png",2,9,9,49,641.7440468,641.7440468,642.0884335,642.0883526,"d",3.082022958,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"986",2,2,"sound/pam_LH_filler.wav","image1/pam_LH_filler.png","image2/pang_filler.png",1,10,10,33,645.3314084,645.3314084,645.6724782,645.6724849,"d",3.400335166,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"987",2,2,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,11,11,61,649.2757749,649.2757749,649.6053319,649.605955,"d",2.399254958,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"988",2,2,"sound/pam_shape_step4.wav","image1/pam_night.png","image2/pam_chestnut.png",1,12,12,23,652.1722879,652.1722879,652.5221083,652.5226019,"d",3.597430291,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"989",2,2,"sound/tan_filler.wav","image1/tan_filler.png","image2/kan_LH_filler.png",2,13,13,53,656.3024247,656.3024247,656.6393005,656.639225,"d",2.966780624,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"990",2,2,"sound/pam_shape_step1.wav","image1/pam_night.png","image2/pam_chestnut.png",1,14,14,20,659.773447,659.773447,660.1226292,660.1221165,"d",2.882840208,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"991",2,2,"sound/kang_filler.wav","image1/kang_filler.png","image2/kam_filler.png",1,15,15,42,663.1760836,663.1760836,663.5224079,663.5223425,"d",7.60733875,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"992",2,2,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/tal_filler.png",1,16,16,41,671.3284733,671.3284733,671.6550986,671.6553382,"d",3.79476225,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"993",2,2,"sound/pang_filler.wav","image1/pang_filler.png","image2/pal_H_filler.png",2,17,17,52,675.6089706,675.6089706,675.9560348,675.9555437,"d",2.890550708,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"994",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",2,18,18,59,679.0227135,679.0227135,679.372546,679.3722822,"d",2.887558792,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"995",2,2,"sound/pal_shape_step5.wav","image1/pal_foot.png","image2/pal_shade.png",1,19,19,29,682.4302824,682.4302824,682.7727194,682.7728274,"d",3.587018708,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"996",2,2,"sound/nam_filler.wav","image1/nam_filler.png","image2/pam_LH_filler.png",2,20,20,55,686.5366257,686.5366257,686.8727409,686.8729517,"d",2.742834374,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"997",2,2,"sound/nam_filler.wav","image1/nam_filler.png","image2/tam_filler.png",1,21,21,45,689.786691,689.786691,690.1393921,690.1395554,"d",2.612123875,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"998",2,2,"sound/pam_peak_step3.wav","image1/pam_night.png","image2/pam_chestnut.png",1,22,22,7,692.9256586,692.9256586,693.2721849,693.2727732,"k",8.71855825,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"999",2,2,"sound/pam_LH_filler.wav","image1/pam_LH_filler.png","image2/tam_filler.png",1,23,23,39,702.1820696,702.1820696,702.5228983,702.5227874,"d",2.776556167,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"1000",2,2,"sound/pam_peak_step5.wav","image1/pam_night.png","image2/pam_chestnut.png",1,24,24,9,705.4720862,705.4720862,705.8060878,705.8060872,"k",10.76443225,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"1001",2,2,"sound/pam_peak_step2.wav","image1/pam_night.png","image2/pam_chestnut.png",1,25,25,6,716.7312756,716.7312756,717.0728238,717.072805,"k",2.935710083,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"1002",2,2,"sound/kan_peak_step5.wav","image1/kan_taste.png","image2/kan_liver.png",1,26,26,4,720.2139239,720.2139239,720.5388625,720.5389426,"k",6.016578791,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"1003",2,2,"sound/pal_peak_step5.wav","image1/pal_foot.png","image2/pal_shade.png",1,27,27,14,726.7076712,726.7076712,727.0562288,727.0561222,"d",4.083362833,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"1004",2,2,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,28,28,63,731.330297,731.330297,731.6561776,731.65618,"d",2.95834675,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"1005",2,2,"sound/pam_H_filler.wav","image1/pam_H_filler.png","image2/pan_filler.png",1,29,29,32,734.7854551,734.7854551,735.1395954,735.1397934,"d",5.019830667,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"1006",2,2,"sound/pal_H_filler.wav","image1/pal_H_filler.png","image2/khal_filler.png",1,30,30,40,740.3237956,740.3237956,740.6727866,740.6726118,"d",2.950915625,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"1007",2,2,"sound/pam_peak_step1.wav","image1/pam_night.png","image2/pam_chestnut.png",1,31,31,5,743.8049741,743.8049741,744.1562262,744.1563672,"k",3.42420125,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
"1008",2,2,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/pang_filler.png",1,32,32,35,747.7347478,747.7347478,748.0895917,748.0896606,"d",2.944834124,"NF04","Female",25,"2023-02-07_14h16.40.665","id","2022.2.3","59.90662032",2
